provider_npi,avg_units_per_line,high_value_cpt_ratio,multi_line_claim_ratio,modifier_usage_rate,same_day_multi_cpt_rate,prior_overpayment_rate,specialty_peer_deviation,had_confirmed_overpayment
1111111113,1.5819368133338454,0.30745192703477875,0.38314180914544327,0.6624129509974593,0.5526101937000795,0.280079662244075,0.029937670221713897,0
3333333331,2.389179003276321,0.44688331785031227,0.5935686891313638,0.3468531960249862,0.18611651576399926,0.05586873392569125,0.765466756746484,0
1111111114,4.943966196259173,0.7326402701669633,0.9056039202422435,0.4249384115069585,0.6397215920753122,0.3145118258123663,3.0,0
2222222223,1.6815693540804173,0.1366560165429844,0.3537056928673855,0.21508172119364116,0.19579838503750613,0.12785680459729895,-0.9110866698659852,0
3333333333,2.55070212827635,0.548138526651038,0.5215099357618536,0.5546278902890154,0.4223024681580436,0.18172919177715932,0.8823641208997899,0
2222222221,1.7518945687860492,0.43051032529088995,0.3654108331311655,0.3512531174789155,0.44384874329983415,0.21962611383725117,0.6125921103016121,0
2222222222,2.146868079825081,0.6754318564487692,0.6062377577769409,0.5625272473536862,0.5430289843068158,0.2355218629997915,0.7500803622740633,0
2222222223,1.395635051721786,0.17763822054216663,0.4724897199498043,0.3732030731754788,0.24454277036820402,0.030435412340688545,-0.8335033810019172,0
2222222222,1.364735971155144,0.7144828663671512,0.7115504978327933,0.039980611341554284,0.819044527753642,0.9137530028967693,2.230011336947363,1
2222222222,1.5247356646519563,0.8982973564176256,0.976803564248298,0.7418849194041063,0.2858857167795529,0.39112513529558046,1.8705249210548935,0
3333333333,2.598526778997154,0.4054673101874704,0.4673205960967183,0.45344130065818117,0.26326465803535454,0.21022739008029098,1.6880151265132755,0
3333333331,2.1936901973021543,0.5597975635325475,0.44980656025373067,0.2742616286609691,0.16915458577453402,0.117561408804424,0.27609829894358695,0
1111111112,2.93204261533378,0.6358207609471903,0.8037228594902562,0.6467367304544724,0.4562463227336137,0.22445382829972615,1.8947868470814353,0
1111111111,2.6216149227191528,0.797454391595587,0.7188514598114841,0.6874803266002211,0.7388790865769752,0.4342383815286762,2.806347199697458,0
1111111114,3.0356376134867338,0.733522755077491,0.6126525617349974,0.4230778271016808,0.7401834953104244,0.443931449698511,2.3250443090066524,0
1111111112,2.613352264383202,0.8532582044545197,0.5502165296554261,0.8560546575097514,0.4072247081627536,0.2615231888558129,1.727336520072781,0
3333333331,2.289177254799474,0.41127031795898383,0.5765027747320057,0.36076303219190947,0.24446598252389792,0.15733946265491008,0.9702516071547235,0
3333333333,2.5804895217195907,0.3861175174944795,0.45816114901088617,0.5087870019400152,0.31492473320780323,0.2673624244444333,0.46997033787045484,0
1111111113,1.611073411592317,0.32022273858542594,0.3766194076991236,0.41335611913535436,0.4535199389925951,0.2240775665359344,1.3852393054104093,0
3333333333,3.5236151378608946,0.6029567499643145,0.6484569756359065,0.5277930119474769,0.35018126711453573,0.48985545390963575,2.493595147713885,1
2222222222,2.4735933037408384,0.4878618170084768,0.47341199110424065,0.4340325536200445,0.36788922444977223,0.28313668208935017,1.100787768902958,0
1111111114,3.2375445337264726,0.7021066051661707,0.8431939043264791,1.0,0.5853274701127698,0.7748256691484858,3.0,1
1111111111,4.587544893185679,0.7265018296850245,0.6997624254233783,0.6189245516458278,0.6020801554981569,0.5602555820757333,3.0,1
1111111113,2.574536966510164,0.5582099287357571,0.46384572296812876,0.42859385253457133,0.20202821204587018,0.21399682661994443,0.5043465079397211,0
2222222223,1.4837686648791617,0.3116694803145008,0.3026603959795514,0.12362907377036962,0.3388993480943233,0.08787445115753875,-0.5039639512514464,0
1111111114,2.9847336704696517,0.45003245020876087,0.6329629135329365,0.6179064674898731,0.6326669374325915,0.24103591480250275,2.9164333281481656,0
3333333331,3.349270882809741,0.3860518862737489,0.5455086944328924,0.4346046800181206,0.2769502370445341,0.15339517332102745,1.0197519208348431,0
3333333332,2.883044235219482,0.7242459225745755,0.240525951514156,0.1708702425014752,0.47882634941358126,0.15217330665027928,-2.893258604229783,0
1111111113,1.9727110414400573,0.3565147627044391,0.520059720330371,0.5203008129500519,0.22627305410704238,0.18444392707147736,1.2303926154676816,0
3333333332,1.0,0.2844194148468014,0.3533149357348618,0.1765387660435648,0.20566059309249987,0.01678741736643832,-0.46235995289364934,0
3333333331,2.8418936997657585,0.2682591232412548,0.4413919392752944,0.32181256364364125,0.17328519740806544,0.16572820840462785,0.7598671455803213,0
2222222221,2.6553783493860927,0.4825690834615711,0.487096373393129,0.3560970897642722,0.22371930831156397,0.15415313114545878,0.2824323765063894,0
1111111111,4.671500452981783,0.8824828662938015,0.5814172319193261,0.6095650233541435,0.29675952617377876,0.37639950288049095,1.9501545297537146,0
1111111111,4.257935944158618,1.0,0.6773681160702728,0.9667837388176272,0.5186382649775423,0.589365046510379,3.0,1
1111111111,4.736703215737896,1.0,0.9718740159749111,0.8324455570315251,0.5216168512525017,0.4501483692467742,3.0,1
2222222223,1.6048770419932934,0.2947098100472546,0.3827109806490795,0.20290710194517209,0.1946690278748023,0.1064722806319826,-0.49049010144369665,0
2222222221,3.297002525111106,0.6659434590147529,0.650111520705804,0.40167045613727287,0.4417351149571806,0.33842779029697584,2.228767491126971,1
2222222221,2.875977922995879,0.49479441377092115,0.5854093607573781,0.1629301156723655,0.1912160430568346,0.17330425141537975,-0.03159375766422302,0
1111111111,4.277981974038113,0.9960072637224193,0.8999824246910295,0.7212195877032387,0.5849989163616507,0.6885164438127179,3.0,1
1111111111,3.4054270252110856,0.5494729098193855,0.7199673275352863,0.536964377795896,0.4944729730589144,0.27827037301134727,1.9413487723651779,0
1111111114,2.877036738359122,0.5742775009408468,0.7541452920839868,0.4082152952845879,0.45781162946096243,0.373182817635228,3.0,0
2222222221,1.9053246062211873,0.2876984014094624,0.45339157883323444,0.2966505776618319,0.1882432483686297,0.06656181800151681,0.4922361430458618,0
2222222221,1.0,0.4310435020078739,0.5357245312454355,0.48170868714429144,0.295188713959975,0.12573876746806512,-0.7141131938962056,0
2222222223,1.0,0.29680761574601594,0.4081273724938285,0.2211080049435346,0.2132157644715186,0.10636597285552472,0.43051868568966994,0
2222222221,2.602217033967739,0.1812554653820936,0.4909490309478953,0.558216417012113,0.16852046837197385,0.1437812868599781,0.4524561003862862,0
3333333333,3.4850977110207517,0.5859357448654149,0.5576798204454485,0.5528073687661312,0.20867453255045162,0.21670250211132513,0.7792825124015433,0
1111111114,4.544290283204714,0.9184836094075284,0.6155850625465316,1.0,0.482292138588402,0.6724471362171168,3.0,1
1111111111,2.4384604672049406,0.8154327798584659,0.6775572898962546,0.7985124068668572,0.41086197383392625,0.24602126099999144,2.6513078930486995,0
1111111111,5.114284653058364,0.8570587926183925,0.7381053447408638,0.7815443659677838,0.5321233501973953,0.6579353244438251,3.0,1
3333333332,1.8173523254747772,0.19487019020021906,0.3537092332334319,0.1741060421329462,0.20877800624912368,0.06403020542213579,-0.6894256958660798,0
3333333332,1.7123885346996073,0.0657748987497236,0.3630122364404943,0.3116580714539701,0.06112272960912646,0.04883019152248988,-1.1260667930947958,0
3333333332,1.618651345881814,0.17860044227768776,0.27867626975772586,0.22657037458766358,0.16841506152176694,0.031048455729812994,-0.49568315369788796,0
1111111114,4.166580301654641,0.5352386227479221,0.8690842485298297,0.760790132100198,0.8152498381628955,0.8078231037362709,3.0,1
1111111112,2.7526815766447883,0.5532892342014105,0.6354140361294125,0.7392437603569494,0.279681256326664,0.2098349260838095,1.5884999324331248,0
1111111111,4.071373997368634,0.909322335872123,0.643086206527386,0.8830378834354097,0.46105519901209313,0.253008142093803,1.743359788680759,0
1111111111,3.3232639937190953,0.8663291748897847,0.773816030148985,0.5802407419457566,0.5624852360303577,0.2572686165223673,3.0,0
1111111111,3.5030476842863565,0.8964459228032325,0.5829778906726055,0.5565748313714426,0.45193260877647196,0.3169078257287132,1.9884843787054844,0
3333333333,3.802740544599825,0.5725430937717302,0.5276794023477047,0.37761448211089205,0.3132599153159959,0.1863495007428253,1.5968339395610422,0
2222222222,2.3913470321896613,0.7006797323853193,0.5257175401043755,0.4977233284176416,0.3114402207939609,0.19915265385754866,1.1957269811160685,0
1111111113,2.1201368329805583,0.7304526477189615,0.7015412089306329,0.6155197645444271,0.26445644940222746,0.46411743880451467,1.7889914306850478,1
3333333332,1.1926337774511109,0.2558168185674454,0.287423536144858,0.08857706108055566,0.09188567703314927,0.06549332692401104,-1.107821872978008,0
1111111112,4.01672131802533,0.7754773023185723,0.5786821407675753,0.7885679120170219,0.4570233173823735,0.2566445474827583,1.3116845671232382,0
1111111113,2.8688235559727686,0.5032053149770835,0.6977502603403788,0.6971417281918653,0.5188510462526837,0.34529775423964904,2.361006067132017,1
1111111112,3.7807160579182084,0.6314340505659756,0.5063768202819694,0.4222428016456193,0.3763728345506127,0.24122234514157379,2.7113488331684152,0
1111111111,2.722398593183162,0.8053454542445216,0.6694136265947506,0.35689552679694425,0.47485654999884974,0.34932470428397516,2.87025719891922,0
2222222221,2.2012629539488997,0.4173952515471858,0.4902760915839601,0.5804267254470034,0.25039698660804527,0.05453716796904722,0.30345530102438706,0
2222222221,1.913160789242783,0.42167813162208584,0.444850999481481,0.45495850710665053,0.20554072207718338,0.28082879797882426,0.8357158914442918,0
3333333333,1.629823881588127,0.40650408647371544,0.5552439336942893,0.600814861283736,0.3350878326768409,0.0831692242762503,0.7036582944075862,0
1111111111,2.4770147552429442,0.9631583157648697,0.7406010427570608,0.6168732730992089,0.5191433627212191,0.21150510512553367,1.6964123092863044,0
3333333331,1.2323721493839463,0.13796829046333114,0.7902938862129573,0.09079621535770988,0.6410346094811783,0.39371010449708077,2.57387251814286,0
3333333332,1.438170270117385,0.18283420175227955,0.2748744224512653,0.31506096723815963,0.0,0.016209493942823328,-0.3439193075656385,0
3333333331,2.663885840989457,0.4216604880460094,0.35591595918937086,0.37076104417937783,0.22951240189022817,0.05882399236425655,0.5460935661544447,0
1111111111,3.989448389414631,0.7286000427781012,0.5683991806539914,0.6473348468049898,0.8008372029125591,0.4574242805437759,1.2363314779796208,0
1111111111,2.2530229377877746,0.5524519573236023,0.849274280083532,0.5836359980437346,0.4335176415696573,0.2881763675339542,2.4288526224492855,0
2222222221,2.633153569604904,0.66631567760131,0.538021102927533,0.30972950013844974,0.20928266700277198,0.026179850497591944,0.1753149981824975,0
3333333333,3.705670386289822,0.4902979176974983,0.7517575219134938,0.5077366757376319,0.5086891586977806,0.5791499302139514,2.4325043796864048,1
3333333333,3.6722722635453904,0.8582591912412719,0.7828415101090438,0.9163413158586501,0.5609402086951458,0.6709977589239062,2.7521525189388054,1
3333333331,1.6061933562830166,0.33139804865128647,0.48710038607410977,0.592511833701596,0.26402970276697113,0.11463053384807714,0.8080194942901356,0
2222222222,1.122586176902845,0.6344176238193346,0.532409879731819,0.6878302164531079,0.3747835459633676,0.17327658003741986,0.3123836019448094,0
3333333332,1.2410932672681796,0.24207423634615596,0.2544919638260488,0.1583004482277388,0.14151997602489416,0.07870072644530311,-0.5016885947808802,0
3333333332,1.2363417288758742,0.22376752992428642,0.2559405951527274,0.2675990766032123,0.14508702511063878,0.06901335901501478,-0.23852806299755647,0
3333333332,1.2654884277472853,0.16139241003375696,0.26535890319975947,0.19429968234111128,0.06811148909064664,0.06373975870750931,-0.30223969903501796,0
3333333331,1.6182147071091342,0.4633879221492039,0.38420476220287675,0.5663415273549549,0.29991199285390735,0.21198677509712507,1.3957171581520647,0
1111111111,3.00424488027714,0.0052958799055020656,0.3079403858870764,0.6693765926140859,0.2902342834910102,0.8405583190951664,-0.13569471875573047,0
3333333332,1.0,0.25667307041741405,0.35741307202095235,0.3169969220236998,0.02485499526848675,0.044610996355907886,-0.9190369068186943,0
3333333332,2.0317709367614345,0.2340743463083216,0.29419886040589516,0.16009352865863832,0.11516249577105708,0.05185174784914034,-0.609025794928085,0
3333333331,2.7398079035218736,0.39526674466071776,0.7787031032711583,0.47655553866379,0.5218450437835933,0.4143415108778812,2.351377811373941,1
3333333332,4.2578536213442995,0.15179207980625564,0.702797549753786,0.018267069465065622,0.7089656699865056,0.2411427029338633,2.5937973262625595,0
1111111114,3.7725718344469343,0.6589869937786188,0.9690513314143171,0.723231611522823,0.5345694224640098,0.6214018843445612,2.8319848425505016,1
3333333333,2.6407826419819593,0.3977209679459147,0.44743333584856615,0.4666487835834067,0.2618758533488598,0.05809159500341796,0.8787235723143556,0
2222222223,1.2688620616280772,0.27351489781129573,0.23533539559099126,0.16263913533094013,0.1016854553901164,0.0857384613800242,-0.5287783106876233,0
2222222223,2.0735033326827175,0.2309312429378677,0.281396679564672,0.2531742240726105,0.15849560455301553,0.03415856109580567,-0.4150213368369704,0
2222222223,1.3411988825687784,0.16136306195411032,0.4174472837899039,0.31146732283253725,0.11031015338726764,0.12315363444629986,-0.9011291821208248,0
2222222223,1.0,0.3242508784421496,0.21421127352619057,0.2226878866687006,0.21974046916808845,0.11632862673595462,-0.3329150056856185,0
1111111113,4.942775608819396,0.9562444498331824,0.7475004936519631,0.1613336950167733,0.20152011284389326,0.3456031417816131,-2.3092389300027714,0
3333333331,1.5962513154487457,0.45239984142869777,0.50856319244292,0.5747727055338742,0.28806740120966506,0.11962962852465717,0.6401768199283269,0
3333333332,1.7783915280068814,0.13665317422475193,0.29465639535811844,0.09768305969800262,0.20880427987067926,0.07351843904501174,-0.8811490233903577,0
2222222223,1.2430094123807998,0.2969748772582873,0.4094433019820319,0.22596503431518924,0.27650786317552806,0.06571380721906772,0.42555515080526424,0
2222222221,1.573273903999495,0.5639769918632753,0.6367121016858368,0.8997194462748369,0.4490726415059487,0.7839629582275573,0.6791948694982644,0
1111111113,1.8848198385999655,0.3670244662618162,0.4706343617100416,0.5220088903409097,0.4985370232291224,0.08774529321963864,1.4333808654897213,0
1111111113,2.256700400194753,0.5122527275264379,0.40016138728973316,0.34845664557919825,0.1646364068980485,0.14502886069279178,1.2916022066596877,0
3333333332,4.161137758249499,0.11245893231921189,0.9523161362920063,0.03495108079227249,0.4721060757167984,0.8730246799683856,1.0121182549415695,0
1111111114,3.9419231340052794,0.7230214974759078,0.9491389402841803,0.6521101954264433,0.568209812603534,0.7932657659182268,3.0,1
1111111111,3.012054506969636,0.6160879369690354,0.865021921442273,0.6470013623429935,0.5216317191387715,0.29322777138547157,1.8871417965867099,0
1111111112,2.7379008785015757,0.7712700794455969,0.5592839082902041,0.49807489493745066,0.2990969982585747,0.3098350487165378,1.4821466372309244,0
2222222221,2.7098244549937833,0.6336798901597404,0.5161777498306246,0.6148841056416975,0.4985502581897875,0.42337412845248806,1.971272148156953,1
2222222222,4.362855576635984,0.8001719732789357,0.8685229922833075,0.5344373563708285,0.4226058116780479,0.44606513717441126,3.0,1
2222222222,3.1064231013326693,0.7484155747663943,0.6680512757707943,0.6276126423304447,0.45930016474943064,0.4729967152516481,3.0,1
1111111114,3.2998169929162517,0.4310974519432717,0.7622158979281892,0.5344045568765231,0.4767620113059324,0.3899129880497928,3.0,0
2222222223,1.743210870458687,0.31774074555059595,0.3093542298466244,0.21079491665579297,0.19364805692083747,0.10155395164551634,-0.1719156672428348,0
1111111111,4.4543759769309,0.76319408574367,0.6680969816331488,0.8817866524372948,0.8377439998424356,0.6163415849519049,2.5646191049132203,1
2222222223,1.7843230611030658,0.22296208516806304,0.33709418748893366,0.4316353536819989,0.16071922103048583,0.1291606680126382,0.11237576114078159,0
1111111113,1.9366920685101519,0.4203119811564186,0.37431947071237914,0.35069963389830144,0.2294650180637556,0.13709910327936795,-0.10145617562131404,0
1111111111,3.306055767916522,0.7945185869927464,0.7102352838892521,0.4993974629245912,0.4421806058231171,0.4536224336630199,3.0,0
1111111111,2.638586442986574,0.841914654327148,0.573800847617301,0.8435989904132198,0.7152769052871888,0.3102332889622887,0.784473905515555,0
1111111112,3.3976783684945597,0.7576184890750712,0.5352610682167344,0.628815162078221,0.5552619924539429,0.2987518002605511,2.1549093116306315,0
2222222221,1.8881884678281446,0.3580872815930601,0.48232653449262797,0.3368476919399766,0.3295422447411194,0.08028401076380196,0.5898707870741617,0
3333333331,2.6133220934154613,0.4824037648957751,0.47704675162576154,0.5712640399606115,0.32902816714425753,0.13979179773879521,0.8253637270841818,0
3333333332,2.063917730917222,0.5875027948757187,0.03623473748334438,0.9471683937703683,0.8816178840368332,0.15453532848121487,-2.5705149378992127,0
1111111114,3.139322812558684,0.40491467527348085,0.7171871721908233,0.8707943783983189,0.70774936589434,0.6380030456754013,3.0,1
2222222223,1.169098581012072,0.28348561867325234,0.37160486259922737,0.24457719068440342,0.1515870056782523,0.07673169295173973,0.29284577683227414,0
1111111114,2.3569925830842013,0.5571687004820359,0.07092147598173948,0.14809740688192297,0.35184032146293887,0.022256855154266897,-2.5480546472586303,1
3333333331,2.3070065705020886,0.5387809522063983,0.563606418184159,0.2543621044370328,0.45666568485637105,0.025912076164892116,0.45888254580676047,0
1111111112,2.240524319340848,0.7455782799427265,0.5737542991523633,0.42899400472501364,0.49965298679793047,0.36802554857395564,2.012793503638566,0
3333333332,2.1652438676026455,0.34201156630228813,0.37129096894497654,0.332815758673099,0.12155464080353821,0.09362408469254754,-0.603279396288121,0
1111111111,3.9430912685122106,0.7370068346505527,0.9396091569244744,1.0,0.8901366643339734,0.45883813182255,3.0,1
1111111114,3.723632442918878,0.6434095324272251,0.8978756059468221,0.8140242035284818,0.6591235581758625,0.637424006250609,2.718060653906035,1
2222222222,2.7770427199852605,0.5835692343608079,0.3313604101463617,0.6047252026891253,0.39333322445207913,0.1535815722861171,2.1381115093253342,0
2222222223,1.3247974625229073,0.3622633200036936,0.6403511328011708,0.2285567925722411,0.11329460388187224,0.12902588171126286,-0.6465383806692069,0
2222222222,1.8533756674899655,0.40125006286408527,0.6016194038598152,0.6636950736702392,0.24240644120562557,0.1970339018385644,0.3003948319647567,0
1111111112,2.8351395417986143,0.6967741613017862,0.4580497032344172,0.7090595420596291,0.37687051901416696,0.36146632820034497,2.2575679517926583,0
2222222222,2.300879983783379,0.596644464445289,0.4633658699735386,0.3751200939376422,0.3124006378965895,0.16659155687760813,1.8800271535972197,0
1111111114,2.6036308858614303,0.889595936171465,0.7731603620519699,0.9819709905181158,0.7308766998849927,0.6279616331588622,3.0,1
1111111112,4.954233623786357,0.7567078818949111,0.829079906166798,0.71688372057903,0.546236986031601,0.5220274136797907,3.0,1
3333333333,2.8241162495500136,0.5532297615837936,0.508192116751868,0.4880778389452565,0.39245077884499086,0.15226528175288753,1.8077936672665889,0
2222222223,1.0,0.32109852807430556,0.3405683321534165,0.2996098898381404,0.2244368873096423,0.01797935000778758,-0.3840299024300693,0
1111111114,1.9049346699652472,0.6393279159555649,0.5796065359372498,0.7595586302104845,0.5145302076646465,0.41068109008955095,2.946838319362141,0
3333333332,1.2637198051522491,0.21369330490204982,0.1479496337078939,0.25400446590357856,0.1049268560616792,0.022566310157829398,-0.4496995740080105,0
